id,date,name,type,description,elapsed_time,distance,commute,gear,filename
1546379445,2018-05-02 22:10:00,Rolex 800m - 1:58.36 ,Run,Best race of the season! Felt good to run a competitive heat with almost just the boys. ,118,804.7,false,Ghost 7s ,
1546382775,2018-05-02 23:46:02,Round pond loop ,Run,"",683,2376.4,false,Ghost 7s ,activities/1663626516.fit.gz
1548237795,2018-05-03 20:34:53,Short arb ,Run,"",2633,9513.2,false,Ghost 7s ,activities/1665517694.fit.gz
1551834445,2018-05-04 20:37:21,Grinder day,Run,"",1239,3896.1,false,Ghost 7s ,activities/1669217643.fit.gz
1551834838,2018-05-05 16:11:18,Tired for the warm up ,Run,"",907,3233.7,false,Ghost 7s ,activities/1669218022.fit.gz
1551834939,2018-05-05 17:25:24,Cramping cool down ,Run,"",282,817.9,false,Ghost 7s ,activities/1669218122.fit.gz
1551847295,2018-05-05 16:55:00,Meet of Saints 1500m - 4:17,Run,"5.5 hours of sleep / two granola bars / orange juice / 200mg of caffeine 

- tired for the whole race, but ran a PR by half a second ",257,1500.0,false,Ghost 7s ,
1562050647,2018-05-09 20:32:43,Afternoon Run,Run,,960,3735.9,false,Ghost 7s ,activities/1679722352.fit.gz
1562050992,2018-05-07 20:34:06,Afternoon Run,Run,,2745,9483.1,false,Ghost 7s ,activities/1679722099.fit.gz
1562051433,2018-05-09 20:59:52,Afternoon Run,Run,,198,874.6,false,Ghost 7s ,activities/1679723153.fit.gz
1562051999,2018-05-09 21:13:24,Afternoon Run,Run,,892,3222.7,false,Ghost 7s ,activities/1679723754.fit.gz
1563755575,2018-05-10 20:38:40,Afternoon Run,Run,,1711,6055.3,false,Ghost 7s ,activities/1681517541.fit.gz
